Name,Code,E,N,Z,RMS_x,RMS_y,RMS_h,Solution,PDOP,Antenna name,Antenna measure type,Antenna height,Start time,End time
165,tn,396509.424,7412558.361,540.135,0.002,0.002,0.006,fixed,1.447,T300(NGS),Bottom of receiver,2,2025/06/28 12:32:19,2025/06/28 12:32:21
166,tn,396519.171,7412556.36,540.697,0.001,0.001,0.003,fixed,1.423,T300(NGS),Bottom of receiver,2,2025/06/28 12:33:09,2025/06/28 12:33:11
167,tn,396528.172,7412556.512,541.14,0.002,0.002,0.006,fixed,1.33,T300(NGS),Bottom of receiver,2,2025/06/28 12:33:25,2025/06/28 12:33:27
168,tn,396532.983,7412562.191,541.439,0.003,0.003,0.008,fixed,1.33,T300(NGS),Bottom of receiver,2,2025/06/28 12:33:36,2025/06/28 12:33:38
169,tn,396538.3,7412570.191,541.927,0.002,0.002,0.005,fixed,1.422,T300(NGS),Bottom of receiver,2,2025/06/28 12:33:45,2025/06/28 12:33:47
170,tn,396543.475,7412582.376,542.976,0.004,0.004,0.013,fixed,1.395,T300(NGS),Bottom of receiver,2,2025/06/28 12:34:01,2025/06/28 12:34:03
171,tn,396542.211,7412588.071,543.09,0.002,0.002,0.005,fixed,1.422,T300(NGS),Bottom of receiver,2,2025/06/28 12:34:12,2025/06/28 12:34:14
172,tn,396542.822,7412595.819,543.302,0.003,0.003,0.006,fixed,1.422,T300(NGS),Bottom of receiver,2,2025/06/28 12:34:18,2025/06/28 12:34:20
173,tn,396545.564,7412605.904,543.616,0.002,0.002,0.004,fixed,1.422,T300(NGS),Bottom of receiver,2,2025/06/28 12:34:27,2025/06/28 12:34:29
174,tn,396553.202,7412611.233,544.335,0.001,0.001,0.003,fixed,1.421,T300(NGS),Bottom of receiver,2,2025/06/28 12:34:35,2025/06/28 12:34:37
175,tn,396563.975,7412613.457,544.614,0.003,0.003,0.005,fixed,1.421,T300(NGS),Bottom of receiver,2,2025/06/28 12:34:56,2025/06/28 12:34:58
176,tn,396573.956,7412614.487,544.932,0.002,0.002,0.005,fixed,1.421,T300(NGS),Bottom of receiver,2,2025/06/28 12:35:06,2025/06/28 12:35:08
177,tn,396583.975,7412616.546,545.682,0.002,0.002,0.003,fixed,1.42,T300(NGS),Bottom of receiver,2,2025/06/28 12:35:18,2025/06/28 12:35:20
178,tn,396593.413,7412617.337,545.698,0.002,0.002,0.003,fixed,1.42,T300(NGS),Bottom of receiver,2,2025/06/28 12:35:35,2025/06/28 12:35:37
179,tn,396603.407,7412619.703,546.06,0.003,0.003,0.005,fixed,1.42,T300(NGS),Bottom of receiver,2,2025/06/28 12:35:46,2025/06/28 12:35:48
180,tn,396614.823,7412625.447,546.551,0.001,0.001,0.003,fixed,1.419,T300(NGS),Bottom of receiver,2,2025/06/28 12:36:05,2025/06/28 12:36:07
181,tn,396621.56,7412631.226,546.785,0.002,0.002,0.004,fixed,1.419,T300(NGS),Bottom of receiver,2,2025/06/28 12:36:12,2025/06/28 12:36:14
182,tn,396631.851,7412639.728,547.041,0.001,0.001,0.002,fixed,1.419,T300(NGS),Bottom of receiver,2,2025/06/28 12:36:25,2025/06/28 12:36:27
183,tn,396637.815,7412646.098,547.279,0.002,0.002,0.004,fixed,1.418,T300(NGS),Bottom of receiver,2,2025/06/28 12:36:44,2025/06/28 12:36:46
184,tn,396644.106,7412652.666,547.455,0.002,0.002,0.003,fixed,1.418,T300(NGS),Bottom of receiver,2,2025/06/28 12:36:56,2025/06/28 12:36:58
186,tn,396645.494,7412645.972,547.225,0.003,0.003,0.005,fixed,1.416,T300(NGS),Bottom of receiver,2,2025/06/28 12:37:30,2025/06/28 12:37:32
187,tn,396651.491,7412639.175,546.797,0.002,0.002,0.004,fixed,1.416,T300(NGS),Bottom of receiver,2,2025/06/28 12:37:41,2025/06/28 12:37:43
188,tn,396657.642,7412633.215,546.402,0.002,0.002,0.003,fixed,1.416,T300(NGS),Bottom of receiver,2,2025/06/28 12:37:49,2025/06/28 12:37:51
189,tn,396663.436,7412627.125,546.003,0.002,0.002,0.003,fixed,1.416,T300(NGS),Bottom of receiver,2,2025/06/28 12:37:56,2025/06/28 12:37:58
190,tn,396669.313,7412621.572,545.544,0.001,0.001,0.003,fixed,1.415,T300(NGS),Bottom of receiver,2,2025/06/28 12:38:05,2025/06/28 12:38:07
191,tn,396676.649,7412616.898,545.304,0.003,0.003,0.006,fixed,1.414,T300(NGS),Bottom of receiver,2,2025/06/28 12:38:28,2025/06/28 12:38:30
192,tn,396682.323,7412611.107,545.157,0.002,0.002,0.005,fixed,1.414,T300(NGS),Bottom of receiver,2,2025/06/28 12:38:37,2025/06/28 12:38:39
193,tn,396676.98,7412604.469,544.946,0.001,0.001,0.002,fixed,1.412,T300(NGS),Bottom of receiver,2,2025/06/28 12:39:15,2025/06/28 12:39:17
194,tn,396670.223,7412600.073,544.665,0.001,0.001,0.003,fixed,1.412,T300(NGS),Bottom of receiver,2,2025/06/28 12:39:22,2025/06/28 12:39:24
195,tn,396661.576,7412597.47,544.878,0.001,0.001,0.003,fixed,1.412,T300(NGS),Bottom of receiver,2,2025/06/28 12:39:29,2025/06/28 12:39:31
196,tn,396653.831,7412595.399,544.925,0.002,0.002,0.003,fixed,1.411,T300(NGS),Bottom of receiver,2,2025/06/28 12:39:35,2025/06/28 12:39:37
197,tn,396644.867,7412594.339,545.027,0.001,0.001,0.003,fixed,1.411,T300(NGS),Bottom of receiver,2,2025/06/28 12:39:42,2025/06/28 12:39:44
198,tn,396635.877,7412593.846,545.127,0.002,0.002,0.003,fixed,1.411,T300(NGS),Bottom of receiver,2,2025/06/28 12:39:49,2025/06/28 12:39:51
199,tn,396627.151,7412593.51,545.17,0.001,0.001,0.003,fixed,1.411,T300(NGS),Bottom of receiver,2,2025/06/28 12:39:56,2025/06/28 12:39:58
200,tn,396618.897,7412594.387,545.261,0.002,0.002,0.003,fixed,1.306,T300(NGS),Bottom of receiver,2,2025/06/28 12:40:03,2025/06/28 12:40:05
201,tn,396610.565,7412596.238,545.33,0.001,0.001,0.002,fixed,1.306,T300(NGS),Bottom of receiver,2,2025/06/28 12:40:10,2025/06/28 12:40:12
202,tn,396602.506,7412599.476,545.31,0.001,0.001,0.002,fixed,1.307,T300(NGS),Bottom of receiver,2,2025/06/28 12:40:17,2025/06/28 12:40:19
203,tn,396595.298,7412595.584,544.742,0.001,0.001,0.003,fixed,1.307,T300(NGS),Bottom of receiver,2,2025/06/28 12:40:25,2025/06/28 12:40:27
204,tn,396589.594,7412589.664,544.394,0.002,0.002,0.003,fixed,1.307,T300(NGS),Bottom of receiver,2,2025/06/28 12:40:32,2025/06/28 12:40:34
205,tn,396584.699,7412582.932,543.947,0.001,0.001,0.002,fixed,1.307,T300(NGS),Bottom of receiver,2,2025/06/28 12:40:39,2025/06/28 12:40:41
206,tn,396580.223,7412575.376,543.497,0.002,0.002,0.003,fixed,1.308,T300(NGS),Bottom of receiver,2,2025/06/28 12:40:55,2025/06/28 12:40:57
207,tn,396578.373,7412567.344,543.1,0.001,0.001,0.002,fixed,1.308,T300(NGS),Bottom of receiver,2,2025/06/28 12:41:02,2025/06/28 12:41:04
208,tn,396579.633,7412558.649,542.705,0.002,0.002,0.003,fixed,1.308,T300(NGS),Bottom of receiver,2,2025/06/28 12:41:10,2025/06/28 12:41:12
209,tn,396587.733,7412554.903,542.653,0.001,0.001,0.002,fixed,1.308,T300(NGS),Bottom of receiver,2,2025/06/28 12:41:17,2025/06/28 12:41:19
210,tn,396596.034,7412551.828,542.76,0.002,0.002,0.003,fixed,1.308,T300(NGS),Bottom of receiver,2,2025/06/28 12:41:24,2025/06/28 12:41:26
211,tn,396604.546,7412549.561,542.517,0.001,0.001,0.002,fixed,1.309,T300(NGS),Bottom of receiver,2,2025/06/28 12:41:31,2025/06/28 12:41:33
212,tn,396613.062,7412548.326,542.573,0.002,0.002,0.003,fixed,1.309,T300(NGS),Bottom of receiver,2,2025/06/28 12:41:38,2025/06/28 12:41:40
213,tn,396621.913,7412548.432,542.555,0.001,0.001,0.002,fixed,1.309,T300(NGS),Bottom of receiver,2,2025/06/28 12:41:45,2025/06/28 12:41:47
214,tn,396630.669,7412549.66,542.622,0.001,0.001,0.002,fixed,1.309,T300(NGS),Bottom of receiver,2,2025/06/28 12:41:52,2025/06/28 12:41:54
215,tn,396639.227,7412551.405,542.547,0.001,0.001,0.002,fixed,1.309,T300(NGS),Bottom of receiver,2,2025/06/28 12:41:59,2025/06/28 12:42:01
216,tn,396647.177,7412552.861,542.451,0.002,0.002,0.003,fixed,1.309,T300(NGS),Bottom of receiver,2,2025/06/28 12:42:06,2025/06/28 12:42:08
217,tn,396654.891,7412555.809,542.458,0.002,0.002,0.004,fixed,1.31,T300(NGS),Bottom of receiver,2,2025/06/28 12:42:14,2025/06/28 12:42:16
218,tn,396662.669,7412559.302,542.547,0.001,0.001,0.003,fixed,1.31,T300(NGS),Bottom of receiver,2,2025/06/28 12:42:22,2025/06/28 12:42:24
219,tn,396670.793,7412562.718,542.517,0.002,0.002,0.004,fixed,1.31,T300(NGS),Bottom of receiver,2,2025/06/28 12:42:30,2025/06/28 12:42:32
220,tn,396678.675,7412565.604,542.66,0.001,0.001,0.001,fixed,1.31,T300(NGS),Bottom of receiver,2,2025/06/28 12:42:38,2025/06/28 12:42:40
221,tn,396687.234,7412568.229,542.563,0.002,0.002,0.005,fixed,1.31,T300(NGS),Bottom of receiver,2,2025/06/28 12:42:46,2025/06/28 12:42:48
222,tn,396695.887,7412571.252,542.547,0.001,0.001,0.002,fixed,1.311,T300(NGS),Bottom of receiver,2,2025/06/28 12:42:54,2025/06/28 12:42:56
223,tn,396703.575,7412573.65,542.495,0.002,0.002,0.004,fixed,1.311,T300(NGS),Bottom of receiver,2,2025/06/28 12:43:01,2025/06/28 12:43:03
224,tn,396710.748,7412577.414,542.535,0.002,0.002,0.004,fixed,1.311,T300(NGS),Bottom of receiver,2,2025/06/28 12:43:08,2025/06/28 12:43:10
225,tn,396718.917,7412580.364,542.477,0.002,0.002,0.004,fixed,1.311,T300(NGS),Bottom of receiver,2,2025/06/28 12:43:16,2025/06/28 12:43:18
226,tn,396727.525,7412582.22,542.385,0.002,0.002,0.004,fixed,1.311,T300(NGS),Bottom of receiver,2,2025/06/28 12:43:24,2025/06/28 12:43:26
227,tn,396734.744,7412586.318,542.687,0.002,0.002,0.004,fixed,1.312,T300(NGS),Bottom of receiver,2,2025/06/28 12:43:32,2025/06/28 12:43:34
228,tn,396741.159,7412581.447,542.442,0.002,0.002,0.003,fixed,1.312,T300(NGS),Bottom of receiver,2,2025/06/28 12:43:51,2025/06/28 12:43:53
229,tn,396746.999,7412575.45,541.924,0.002,0.002,0.004,fixed,1.312,T300(NGS),Bottom of receiver,2,2025/06/28 12:43:58,2025/06/28 12:44:00
230,tn,396753.188,7412569.448,541.378,0.002,0.002,0.003,fixed,1.312,T300(NGS),Bottom of receiver,2,2025/06/28 12:44:06,2025/06/28 12:44:08
231,tn,396759.028,7412563.309,541.124,0.001,0.001,0.002,fixed,1.312,T300(NGS),Bottom of receiver,2,2025/06/28 12:44:14,2025/06/28 12:44:16
232,tn,396765.814,7412558.405,540.631,0.002,0.002,0.003,fixed,1.439,T300(NGS),Bottom of receiver,2,2025/06/28 12:44:22,2025/06/28 12:44:24
233,tn,396772.361,7412553.675,540.312,0.002,0.002,0.004,fixed,1.439,T300(NGS),Bottom of receiver,2,2025/06/28 12:44:31,2025/06/28 12:44:33
234,tn,396769.222,7412546.272,539.979,0.002,0.002,0.004,fixed,1.44,T300(NGS),Bottom of receiver,2,2025/06/28 12:44:42,2025/06/28 12:44:44
235,tn,396760.981,7412542.363,539.953,0.001,0.001,0.003,fixed,1.441,T300(NGS),Bottom of receiver,2,2025/06/28 12:44:49,2025/06/28 12:44:51
236,tn,396753.316,7412539.811,540.069,0.002,0.002,0.004,fixed,1.441,T300(NGS),Bottom of receiver,2,2025/06/28 12:44:55,2025/06/28 12:44:57
237,tn,396745.85,7412536.825,540.118,0.002,0.002,0.005,fixed,1.441,T300(NGS),Bottom of receiver,2,2025/06/28 12:45:01,2025/06/28 12:45:03
238,tn,396736.836,7412535.089,540.224,0.004,0.004,0.007,fixed,1.442,T300(NGS),Bottom of receiver,2,2025/06/28 12:45:08,2025/06/28 12:45:10
239,tn,396728.173,7412532.929,540.299,0.002,0.002,0.003,fixed,1.442,T300(NGS),Bottom of receiver,2,2025/06/28 12:45:15,2025/06/28 12:45:17
240,tn,396719.669,7412530.204,540.248,0.001,0.001,0.002,fixed,1.443,T300(NGS),Bottom of receiver,2,2025/06/28 12:45:22,2025/06/28 12:45:24
241,tn,396710.651,7412527.719,540.253,0.002,0.002,0.003,fixed,1.443,T300(NGS),Bottom of receiver,2,2025/06/28 12:45:29,2025/06/28 12:45:31
242,tn,396701.88,7412524.881,540.32,0.001,0.001,0.003,fixed,1.444,T300(NGS),Bottom of receiver,2,2025/06/28 12:45:36,2025/06/28 12:45:38
243,tn,396693.223,7412521.571,540.246,0.002,0.002,0.003,fixed,1.444,T300(NGS),Bottom of receiver,2,2025/06/28 12:45:43,2025/06/28 12:45:45
244,tn,396684.568,7412518.76,540.302,0.002,0.002,0.003,fixed,1.445,T300(NGS),Bottom of receiver,2,2025/06/28 12:45:50,2025/06/28 12:45:52
245,tn,396675.811,7412516.138,540.318,0.002,0.002,0.005,fixed,1.445,T300(NGS),Bottom of receiver,2,2025/06/28 12:45:57,2025/06/28 12:45:59
246,tn,396667.13,7412513.47,540.316,0.003,0.003,0.005,fixed,1.446,T300(NGS),Bottom of receiver,2,2025/06/28 12:46:04,2025/06/28 12:46:06
247,tn,396658.807,7412510.95,540.299,0.001,0.001,0.003,fixed,1.446,T300(NGS),Bottom of receiver,2,2025/06/28 12:46:11,2025/06/28 12:46:13
248,tn,396650.114,7412508.466,540.255,0.002,0.002,0.003,fixed,1.447,T300(NGS),Bottom of receiver,2,2025/06/28 12:46:19,2025/06/28 12:46:21
249,tn,396641.536,7412505.809,540.173,0.002,0.002,0.004,fixed,1.447,T300(NGS),Bottom of receiver,2,2025/06/28 12:46:26,2025/06/28 12:46:28
250,tn,396632.554,7412503.597,540.218,0.002,0.002,0.003,fixed,1.448,T300(NGS),Bottom of receiver,2,2025/06/28 12:46:33,2025/06/28 12:46:35
251,tn,396623.819,7412501.559,540.159,0.001,0.001,0.003,fixed,1.312,T300(NGS),Bottom of receiver,2,2025/06/28 12:46:40,2025/06/28 12:46:42
252,tn,396614.807,7412499.032,540.052,0.002,0.002,0.004,fixed,1.312,T300(NGS),Bottom of receiver,2,2025/06/28 12:46:47,2025/06/28 12:46:49
253,tn,396605.59,7412497.537,540.074,0.002,0.002,0.003,fixed,1.313,T300(NGS),Bottom of receiver,2,2025/06/28 12:46:54,2025/06/28 12:46:56
254,tn,396596.698,7412497.247,540.028,0.002,0.002,0.003,fixed,1.313,T300(NGS),Bottom of receiver,2,2025/06/28 12:47:01,2025/06/28 12:47:03
255,tn,396587.883,7412497.301,539.911,0.002,0.002,0.004,fixed,1.313,T300(NGS),Bottom of receiver,2,2025/06/28 12:47:08,2025/06/28 12:47:10
256,tn,396578.901,7412498.321,539.816,0.002,0.002,0.004,fixed,1.314,T300(NGS),Bottom of receiver,2,2025/06/28 12:47:15,2025/06/28 12:47:17
257,tn,396570.327,7412499.905,539.809,0.001,0.001,0.002,fixed,1.314,T300(NGS),Bottom of receiver,2,2025/06/28 12:47:22,2025/06/28 12:47:24
258,tn,396561.773,7412502.903,539.816,0.001,0.001,0.003,fixed,1.314,T300(NGS),Bottom of receiver,2,2025/06/28 12:47:29,2025/06/28 12:47:31
259,tn,396554.269,7412505.797,539.7,0.001,0.001,0.002,fixed,1.315,T300(NGS),Bottom of receiver,2,2025/06/28 12:47:35,2025/06/28 12:47:37
260,tn,396546.729,7412510.118,539.775,0.003,0.003,0.005,fixed,1.315,T300(NGS),Bottom of receiver,2,2025/06/28 12:47:42,2025/06/28 12:47:44
261,tn,396539.329,7412515.139,539.728,0.002,0.002,0.003,fixed,1.315,T300(NGS),Bottom of receiver,2,2025/06/28 12:47:49,2025/06/28 12:47:51
262,tn,396531.32,7412519.473,539.38,0.003,0.003,0.005,fixed,1.316,T300(NGS),Bottom of receiver,2,2025/06/28 12:47:57,2025/06/28 12:47:59
263,tn,396524.418,7412524.568,539.461,0.002,0.002,0.004,fixed,1.316,T300(NGS),Bottom of receiver,2,2025/06/28 12:48:04,2025/06/28 12:48:06
264,tn,396517.898,7412529.815,539.229,0.002,0.002,0.005,fixed,1.317,T300(NGS),Bottom of receiver,2,2025/06/28 12:48:20,2025/06/28 12:48:22
265,tn,396509.621,7412532.921,538.93,0.005,0.005,0.01,fixed,1.317,T300(NGS),Bottom of receiver,2,2025/06/28 12:48:28,2025/06/28 12:48:30
266,tn,396501.214,7412532.45,538.481,0.002,0.002,0.004,fixed,1.317,T300(NGS),Bottom of receiver,2,2025/06/28 12:48:35,2025/06/28 12:48:37
267,tn,396493.113,7412530.776,537.777,0.003,0.003,0.006,fixed,1.318,T300(NGS),Bottom of receiver,2,2025/06/28 12:48:42,2025/06/28 12:48:44
268,tn,396484.799,7412529.838,537.241,0.002,0.002,0.004,fixed,1.318,T300(NGS),Bottom of receiver,2,2025/06/28 12:48:50,2025/06/28 12:48:52
269,tn,396476.027,7412531.894,537.468,0.003,0.003,0.005,fixed,1.318,T300(NGS),Bottom of receiver,2,2025/06/28 12:49:00,2025/06/28 12:49:02
270,tn,396467.459,7412531.779,535.941,0.005,0.005,0.009,fixed,1.319,T300(NGS),Bottom of receiver,2,2025/06/28 12:49:08,2025/06/28 12:49:10
271,tn,396459.152,7412535.234,535.038,0.006,0.006,0.011,fixed,1.319,T300(NGS),Bottom of receiver,2,2025/06/28 12:49:16,2025/06/28 12:49:18
272,tn,396451.175,7412536.03,534.627,0.003,0.003,0.005,fixed,1.319,T300(NGS),Bottom of receiver,2,2025/06/28 12:49:26,2025/06/28 12:49:28
273,poste,396449.793,7412535.934,534.628,0.005,0.005,0.007,fixed,1.32,T300(NGS),Bottom of receiver,2,2025/06/28 12:49:40,2025/06/28 12:49:42
275,tn,396447.407,7412541.606,534.312,0.002,0.002,0.003,fixed,1.321,T300(NGS),Bottom of receiver,2,2025/06/28 12:49:59,2025/06/28 12:50:01
276,tn,396444.274,7412549.866,534.406,0.002,0.002,0.004,fixed,1.321,T300(NGS),Bottom of receiver,2,2025/06/28 12:50:09,2025/06/28 12:50:11
277,tn,396442.893,7412558.714,534.396,0.003,0.003,0.005,fixed,1.321,T300(NGS),Bottom of receiver,2,2025/06/28 12:50:16,2025/06/28 12:50:18
278,tn,396441.394,7412567.538,534.281,0.002,0.002,0.004,fixed,1.322,T300(NGS),Bottom of receiver,2,2025/06/28 12:50:23,2025/06/28 12:50:25
279,tn,396440.498,7412576.433,534.122,0.002,0.002,0.004,fixed,1.322,T300(NGS),Bottom of receiver,2,2025/06/28 12:50:30,2025/06/28 12:50:32
280,tn,396439.838,7412584.971,533.79,0.003,0.003,0.006,fixed,1.322,T300(NGS),Bottom of receiver,2,2025/06/28 12:50:37,2025/06/28 12:50:39
281,tn,396439.612,7412593.176,533.89,0.002,0.002,0.003,fixed,1.322,T300(NGS),Bottom of receiver,2,2025/06/28 12:50:44,2025/06/28 12:50:46
282,tn,396439.013,7412601.9,533.984,0.001,0.001,0.003,fixed,1.323,T300(NGS),Bottom of receiver,2,2025/06/28 12:50:53,2025/06/28 12:50:55
283,tn,396437.303,7412610.735,533.726,0.001,0.001,0.002,fixed,1.323,T300(NGS),Bottom of receiver,2,2025/06/28 12:51:01,2025/06/28 12:51:03
284,tn,396435.479,7412619.447,533.482,0.001,0.001,0.002,fixed,1.323,T300(NGS),Bottom of receiver,2,2025/06/28 12:51:09,2025/06/28 12:51:11
285,tn,396433.922,7412627.894,533.087,0.002,0.002,0.004,fixed,1.323,T300(NGS),Bottom of receiver,2,2025/06/28 12:51:16,2025/06/28 12:51:18
286,tn,396432.977,7412636.231,533.156,0.002,0.002,0.004,fixed,1.324,T300(NGS),Bottom of receiver,2,2025/06/28 12:51:24,2025/06/28 12:51:26
287,tn,396432.867,7412645.088,533.229,0.003,0.003,0.006,fixed,1.324,T300(NGS),Bottom of receiver,2,2025/06/28 12:51:32,2025/06/28 12:51:34
288,tn,396429.584,7412653.608,532.643,0.003,0.003,0.005,fixed,1.324,T300(NGS),Bottom of receiver,2,2025/06/28 12:51:40,2025/06/28 12:51:42
289,tn,396428.742,7412661.747,532.492,0.001,0.001,0.003,fixed,1.324,T300(NGS),Bottom of receiver,2,2025/06/28 12:51:47,2025/06/28 12:51:49
290,tn,396425.285,7412669.807,532.007,0.003,0.003,0.006,fixed,1.325,T300(NGS),Bottom of receiver,2,2025/06/28 12:51:55,2025/06/28 12:51:57
291,cerca,396424.318,7412673.672,532.257,0.002,0.002,0.003,fixed,1.325,T300(NGS),Bottom of receiver,2,2025/06/28 12:52:12,2025/06/28 12:52:14
292,cerca,396417.115,7412662.936,531.507,0.001,0.001,0.002,fixed,1.326,T300(NGS),Bottom of receiver,2,2025/06/28 12:52:29,2025/06/28 12:52:31
293,cerca,396402.017,7412640.338,529.346,0.004,0.004,0.01,fixed,1.467,T300(NGS),Bottom of receiver,2,2025/06/28 12:53:07,2025/06/28 12:53:09
294,cerca,396392.098,7412625.655,528.426,0.002,0.002,0.004,fixed,1.468,T300(NGS),Bottom of receiver,2,2025/06/28 12:53:33,2025/06/28 12:53:35
295,cerca,396379.323,7412606.868,527.283,0.003,0.003,0.007,fixed,1.573,T300(NGS),Bottom of receiver,2,2025/06/28 12:54:12,2025/06/28 12:54:14
297,tn,396421.071,7412618.595,531.586,0.006,0.006,0.015,fixed,1.33,T300(NGS),Bottom of receiver,2,2025/06/28 12:55:23,2025/06/28 12:55:25
298,tn,396420.014,7412610.035,531.582,0.002,0.002,0.005,fixed,1.331,T300(NGS),Bottom of receiver,2,2025/06/28 12:55:32,2025/06/28 12:55:34
299,tn,396420.361,7412601.639,531.541,0.002,0.002,0.004,fixed,1.331,T300(NGS),Bottom of receiver,2,2025/06/28 12:55:39,2025/06/28 12:55:41
300,tn,396419.988,7412593.262,531.602,0.003,0.003,0.006,fixed,1.331,T300(NGS),Bottom of receiver,2,2025/06/28 12:55:46,2025/06/28 12:55:48
301,tn,396420.838,7412585.179,531.739,0.002,0.002,0.005,fixed,1.331,T300(NGS),Bottom of receiver,2,2025/06/28 12:55:53,2025/06/28 12:55:55
302,tn,396424.246,7412577.433,531.836,0.003,0.003,0.007,fixed,1.331,T300(NGS),Bottom of receiver,2,2025/06/28 12:56:01,2025/06/28 12:56:03
303,tn,396425.04,7412568.924,532.239,0.002,0.002,0.004,fixed,1.331,T300(NGS),Bottom of receiver,2,2025/06/28 12:56:10,2025/06/28 12:56:12
304,tn,396425.426,7412560.933,532.404,0.005,0.005,0.012,fixed,1.332,T300(NGS),Bottom of receiver,2,2025/06/28 12:56:19,2025/06/28 12:56:21
305,tn,396425.574,7412552.788,532.107,0.002,0.002,0.005,fixed,1.332,T300(NGS),Bottom of receiver,2,2025/06/28 12:56:26,2025/06/28 12:56:28
306,tn,396423.735,7412544.664,531.821,0.004,0.004,0.01,fixed,1.332,T300(NGS),Bottom of receiver,2,2025/06/28 12:56:33,2025/06/28 12:56:35
307,tn,396423.844,7412536.65,531.717,0.004,0.004,0.01,fixed,1.332,T300(NGS),Bottom of receiver,2,2025/06/28 12:56:40,2025/06/28 12:56:42
308,tn,396424.201,7412528.567,531.622,0.003,0.003,0.008,fixed,1.332,T300(NGS),Bottom of receiver,2,2025/06/28 12:56:47,2025/06/28 12:56:49
309,tn,396425.561,7412520.187,531.763,0.003,0.003,0.007,fixed,1.332,T300(NGS),Bottom of receiver,2,2025/06/28 12:56:55,2025/06/28 12:56:57
310,tn,396427.09,7412511.374,531.614,0.003,0.003,0.006,fixed,1.332,T300(NGS),Bottom of receiver,2,2025/06/28 12:57:03,2025/06/28 12:57:05
311,tn,396428.535,7412503.23,531.773,0.003,0.003,0.006,fixed,1.332,T300(NGS),Bottom of receiver,2,2025/06/28 12:57:11,2025/06/28 12:57:13
312,tn,396425.018,7412495.282,531.83,0.004,0.004,0.011,fixed,1.333,T300(NGS),Bottom of receiver,2,2025/06/28 12:57:30,2025/06/28 12:57:32
313,tn,396419.964,7412488.779,531.385,0.003,0.003,0.007,fixed,1.333,T300(NGS),Bottom of receiver,2,2025/06/28 12:57:38,2025/06/28 12:57:40
314,tn,396415.525,7412481.432,530.817,0.003,0.003,0.009,fixed,1.333,T300(NGS),Bottom of receiver,2,2025/06/28 12:57:46,2025/06/28 12:57:48
315,tn,396410.527,7412474.271,530.205,0.007,0.007,0.018,fixed,1.333,T300(NGS),Bottom of receiver,2,2025/06/28 12:57:54,2025/06/28 12:57:56
316,poste,396406.299,7412469.155,530.225,0.002,0.002,0.005,fixed,1.333,T300(NGS),Bottom of receiver,2,2025/06/28 12:58:16,2025/06/28 12:58:18
318,tn,396433.099,7412463.005,531.853,0.001,0.001,0.002,fixed,1.334,T300(NGS),Bottom of receiver,2,2025/06/28 12:59:05,2025/06/28 12:59:07
319,tn,396439.543,7412456.474,531.894,0.002,0.002,0.004,fixed,1.334,T300(NGS),Bottom of receiver,2,2025/06/28 12:59:15,2025/06/28 12:59:17
320,tn,396444.362,7412450.004,531.751,0.002,0.002,0.004,fixed,1.334,T300(NGS),Bottom of receiver,2,2025/06/28 12:59:22,2025/06/28 12:59:24
321,tn,396450.594,7412444.1,531.8,0.002,0.002,0.004,fixed,1.334,T300(NGS),Bottom of receiver,2,2025/06/28 12:59:30,2025/06/28 12:59:32
322,tn,396457.023,7412438.003,531.743,0.002,0.002,0.005,fixed,1.334,T300(NGS),Bottom of receiver,2,2025/06/28 12:59:38,2025/06/28 12:59:40
323,tn,396463.207,7412431.391,531.764,0.002,0.002,0.004,fixed,1.335,T300(NGS),Bottom of receiver,2,2025/06/28 12:59:46,2025/06/28 12:59:48
324,tn,396469.219,7412424.856,531.697,0.002,0.002,0.004,fixed,1.335,T300(NGS),Bottom of receiver,2,2025/06/28 12:59:54,2025/06/28 12:59:56
325,tn,396474.446,7412417.521,531.605,0.002,0.002,0.005,fixed,1.335,T300(NGS),Bottom of receiver,2,2025/06/28 13:00:02,2025/06/28 13:00:04
326,tn,396480.98,7412412.255,531.582,0.002,0.002,0.004,fixed,1.335,T300(NGS),Bottom of receiver,2,2025/06/28 13:00:09,2025/06/28 13:00:11
327,tn,396487.747,7412407.181,531.577,0.002,0.002,0.005,fixed,1.335,T300(NGS),Bottom of receiver,2,2025/06/28 13:00:24,2025/06/28 13:00:26
328,tn,396494.561,7412402.34,531.629,0.002,0.002,0.004,fixed,1.335,T300(NGS),Bottom of receiver,2,2025/06/28 13:00:31,2025/06/28 13:00:33
329,tn,396501.657,7412397.475,531.666,0.002,0.002,0.005,fixed,1.335,T300(NGS),Bottom of receiver,2,2025/06/28 13:00:38,2025/06/28 13:00:40
330,tn,396509.282,7412392.794,531.625,0.001,0.001,0.002,fixed,1.335,T300(NGS),Bottom of receiver,2,2025/06/28 13:00:46,2025/06/28 13:00:48
331,tn,396516.364,7412388.814,531.607,0.001,0.001,0.003,fixed,1.335,T300(NGS),Bottom of receiver,2,2025/06/28 13:00:53,2025/06/28 13:00:55
332,tn,396523.4,7412384.912,531.686,0.002,0.002,0.004,fixed,1.335,T300(NGS),Bottom of receiver,2,2025/06/28 13:01:00,2025/06/28 13:01:02
333,tn,396530.738,7412381.267,531.654,0.001,0.001,0.003,fixed,1.335,T300(NGS),Bottom of receiver,2,2025/06/28 13:01:07,2025/06/28 13:01:09
